id,SKU,Nombre del producto,Modelo,Categoría,Marca,Precio de venta,Costo,Tipo de producto,Unidad de medida,Código de barras,Tipo de producto - Afecta inventario,Imagen del producto
216,10213,DISPLAY MOTO G10 / G30 / G10 POWER Xt2127 Xt2128 Xt2129 IPS,,DISPLAY COMPLETO,MOTO,210,101.25,Inventariable,PZ,6928032902825,true,
217,10214,BATERIA MOTO G100 XT2125-4 LZ50,,BATERIAS,,160,68.37,Inventariable,PZ,6928032902826,true,
218,10215,DISPLAY SAMSUNG A21 IPS SM-A215U.,,DISPLAY COMPLETO,SAMSUNG,300,145.66,Inventariable,PZ,6928032902827,true,
219,10216,CAMARA FRONTAL HUAWEI P30 LITE 2020 NUEVA EDICION A32N01A+ (NARROW),,CAMARAS,,90,46,Inventariable,PZ,6928032902828,true,
221,10218,DISPLAY MOTO G100 XT2125-4 (4G / 5G) / MOTO EDGE S XT202 IPS,,DISPLAY COMPLETO,MOTO,485,287,Inventariable,PZ,6928032902830,true,
222,10219,DISPLAY MOTO G60 / G60S / G51 5G / G40 FUSION IPS XT2135-1 XT2171-1 XT2171-2 XT2133-2.,,DISPLAY COMPLETO,MOTO,290,160.5258,Inventariable,PZ,6928032902831,true,
223,10220,CARGADOR COMPLETO USB A LIGHTING,,ACCESORIOS,,100,31,Inventariable,PZ,6928032902832,true,
224,10221,FLEX ENCENDIDO ZTE V SMART 2020,,FLEXOS,,100,30,Inventariable,PZ,6928032902833,true,
225,10222,"CC XIAOMI POCO X3, X3 PRO, X3 NFC",,CENTRO CARGA,,50,8.75,Inventariable,PZ,6928032902834,true,
226,10223,FLEX ENCENDIDO SAMSUNG A32 4G SM-A325 - SM-A426,,FLEXOS,,40,4.42,Inventariable,PZ,6928032902835,true,
227,10224,FLEX ENCENDIDO SAMSUNG A52 A525 / A72 A725 / A72 5G A726,,FLEXOS,,150,30,Inventariable,PZ,6928032902836,true,
228,10225,REPUESTO NAVAJAS BISTURI CUCHILLA #16,,INSUMOS,,50,30,Inventariable,PZ,6928032902837,true,
229,10226,FLEX MAIN SUB SAMSUNG A31 SM A315F,,FLEXOS,,50,11.01,Inventariable,PZ,6928032902838,true,
230,10227,FLEX INTERCONEXION SAMSUNG A22 4G (SM-A225) / SAMSUNG F22 4G / SAMSUNG A32 4G (SM-A325),,FLEXOS,,50,11.01,Inventariable,PZ,6928032902839,true,
231,10228,FLEX MAIN SUB SAMSUNG A41 SM-A415F,,FLEXOS,,110,30,Inventariable,PZ,6928032902840,true,
232,10229,FLEX MAIN SUB OCTA SAMSUNG A52 SM-A526B,,FLEXOS,,60,8.5,Inventariable,PZ,6928032902841,true,
234,10231,ESPATULA RASERO SUNSHINE COLOCACION MICAS HIDROGEL SS064 9 CM.,,HERRAMIENTAS,,50,7,Inventariable,PZ,6928032902843,true,
235,10232,MICA TRASERA HIDROGEL,,INSUMOS,,50,10,Inventariable,PZ,6928032902844,true,
236,10233,MAQUINA CORTADORA HIDROGEL SUNSHINE SS890C MINI,,OUTLET,,8000,5360,Inventariable,PZ,6928032902845,true,
237,10234,DISPLAY LG K22 / K22 PLUS IPS LMK200BAW LMK200E LMK200Z,,DISPLAY COMPLETO,LG,210,118.3575,Inventariable,PZ,6928032902846,true,
238,10235,DISPLAY SAMSUNG C9 IPS SM-C900*,,DISPLAY COMPLETO,SAMSUNG,650,550,Inventariable,PZ,6928032902847,true,
239,10236,LENTE CAMARA HUAWEI P40 LITE,,LENTE CAMARA,,30,3,Inventariable,PZ,6928032902848,true,
240,10237,LENTE CAMARA HUAWEI Y9A,,LENTE CAMARA,,50,25,Inventariable,PZ,6928032902849,true,
241,10238,DISPLAY SAMSUNG A22 4G CON MARCO IPS SM-A225F SM-A225M.,,DISPLAY COMPLETO,SAMSUNG,300,166.4712,Inventariable,PZ,6928032902850,true,
242,10239,BATERIA OPPO A52/A92 /A72 4G CPH2061 CPH2069 CPH2059 CPH2067 BLP781.,,BATERIAS,,130,51.53,Inventariable,PZ,6928032902851,true,
243,10240,BATERIA OPPO A72N 5G / A73 5G BLP797,,BATERIAS,,170,76,Inventariable,PZ,6928032902852,true,
244,10241,BATERIA OPPO A53 4G / OPPO A16 / OPPO A54 / OPPO A32 / OPPO A93 BLP805,,BATERIAS,,140,56.4813,Inventariable,PZ,6928032902853,true,
245,10242,"BATERIA OPPO A5 2020(CPH1931,CPH1959)/A9 2020(CPH1937,CPH1939) BLP727.",,BATERIAS,,120,90,Inventariable,PZ,6928032902854,true,
246,10243,BATERIA OPPO A12 CPH2083 CPH2077 BLP673.,,BATERIAS,,140,56.4813,Inventariable,PZ,6928032902855,true,
247,10244,DESARMADOR MECHANIC PATA GALLO 0.6,,HERRAMIENTAS,,120,45,Inventariable,PZ,6928032902856,true,
248,10245,DESARMADOR MECHANIC PUNTA ESTRELLA 0.8,,HERRAMIENTAS,,120,180,Inventariable,PZ,6928032902857,true,
249,10246,DESARMADOR MECHANIC T2,,HERRAMIENTAS,,120,50,Inventariable,PZ,6928032902858,true,
250,10247,DESARMADOR MECHANIC CRUZ 1.2,,HERRAMIENTAS,,120,360,Inventariable,PZ,6928032902859,true,
251,10248,DESARMADOR MECHANIC CRUZ 2.5,,HERRAMIENTAS,,120,50,Inventariable,PZ,6928032902860,true,
252,10249,DESARMADOR MECHANIC CRUZ 1.5,,HERRAMIENTAS,,120,180,Inventariable,PZ,6928032902861,true,
254,10251,CAMARA FRONTAL HUAWEI NOVA 3 / P20 / P20 PRO 7BFX01PA1D ,,CAMARAS,,100,42,Inventariable,PZ,6928032902863,true,
255,10252,CAMARA FRONTAL HUAWEI MATE 20 / MATE 20 LITE / MATE 20 PRO 00F1200,,CAMARAS,,70,42,Inventariable,PZ,6928032902864,true,
256,10253,TOUCH IPAD 7 / IPAD 8 / IPAD 9  BLANCO A2197 A2200 A2198 A2602 A2604,,TOUCH,,190,49.545,Inventariable,PZ,6928032902865,true,
257,10254,AGUJA LLAVE EXTRACTOR BANDEJA SIM 3 PZS,,ACCESORIOS,,10,1,Inventariable,PZ,6928032902866,true,
258,10255,CC HUAWEI P40 LITE,,CENTRO CARGA,,70,9,Inventariable,PZ,6928032902867,true,
259,10256,DISPLAY OPPO RENO 5 LITE CPH2205 / REALME 7 PRO RMX2170 / OPPO F19 CPH2219 / OPPO F19 PRO CPH2285 IPS SIN HUELLA,,DISPLAY COMPLETO,OPPO,230,133.7715,Inventariable,PZ,6928032902868,true,
260,10257,DISPLAY OPPO RENO 5 IPS (SIN HUELLA) CPH2145,,DISPLAY COMPLETO,OPPO,1450,846,Inventariable,PZ,6928032902869,true,
261,10258,MICA DE HIDROGEL CLEAR HD,,INSUMOS,,60,32,Inventariable,PZ,6928032902873,true,
262,10259,BATERIA MOTO G8 POWER XT2041-1 XT2041-3 KZ50.,,BATERIAS,,150,24.22,Inventariable,PZ,6928032902874,true,
263,10260,ESPATULA RASERO SS-064 IPAD PUSH 18 CM,,HERRAMIENTAS,,80,53,Inventariable,PZ,6928032902870,true,
264,10261,BATERIA SAMSUNG A71 4G SM-A715F EB-BA715ABY.,,BATERIAS,,220,73,Inventariable,PZ,6928032902871,true,
265,10262,ESPATULA UÑA METALICA SUNSHINE SS-028A,,HERRAMIENTAS,,60,13,Inventariable,PZ,6928032902872,true,
266,10263,BATERIA MOTO E6 XT2005 KE40.,,BATERIAS,,100,38.65,Inventariable,PZ,6928032902875,true,
267,10264,BATERIA MOTO E3 POWER XT1706 GK50.,,BATERIAS,,80,50,Inventariable,PZ,6928032902876,true,
270,10267,CC SAMSUNG A22 4G,,CENTRO CARGA,,100,23.25,Inventariable,PZ,6928032903512,true,
271,10268,CC SAMSUNG A03S,,CENTRO CARGA,,110,13.7625,Inventariable,PZ,6928032903511,true,
272,10269,CC HUAWEI P40 PRO,,CENTRO CARGA,,40,19,Inventariable,PZ,6928032903510,true,
273,10270,DISPLAY MOTO E 2020 IPS XT2052-1 XT2052-2 XT2052-5,,DISPLAY COMPLETO,MOTO,240,126.615,Inventariable,PZ,6928032903509,true,
274,10271,ORGANIZADOR CABLES 5 HOYOS,,HERRAMIENTAS,,80,32,Inventariable,PZ,6928032902883,true,
275,10272,DISPLAY OPPO A15 / REALME 7I (GLOBAL) IPS RMX2193 / CPH2185 / RMX2180,,DISPLAY COMPLETO,OPPO,210,107.3475,Inventariable,PZ,6928032902884,true,
276,10273,DISPLAY OPPO A93 IPS CPH2123,,DISPLAY COMPLETO,OPPO,1700,669,Inventariable,PZ,6928032902885,true,
277,10274,FLEX MAIN XIAOMI REDMI K20 PRO K20 MI 9T,,FLEXOS,,200,44,Inventariable,PZ,6928032902886,true,
278,10275,DISPLAY SAMSUNG S21 ULTRA SUPER AMOLED REACONDICIONADO SM-G998,,DISPLAY COMPLETO,SAMSUNG,4840,3275,Inventariable,PZ,6928032902887,true,
279,10276,DISPLAY MOTO G PLAY IPS XT2093-1. *,,DISPLAY COMPLETO,MOTO,540,468,Inventariable,PZ,6928032902888,true,
280,10277,DISPLAY MOTO G POWER 2021 / G10 PLAY / G10 IPS XT2117-1 XT2127-2,,DISPLAY COMPLETO,MOTO,260,156,Inventariable,PZ,6928032902889,true,
281,10278,DISPLAY MOTO G STYLUS 2021 4G IPS XT2115-1 XT2115-2 XT2115-3.*,,DISPLAY COMPLETO,MOTO,450,283,Inventariable,PZ,6928032902890,true,
282,10279,CAMARA TRASERA IPHONE 8 PLUS,,CAMARAS,,1400,581,Inventariable,PZ,6928032902891,true,
283,10280,LENTE CAMARA MOTO G 5G,,LENTE CAMARA,,100,9,Inventariable,PZ,6928032902892,true,
284,10281,LENTE CAMARA MOTO G7 PLUS,,LENTE CAMARA,,100,5,Inventariable,PZ,6928032902893,true,
285,10282,LENTE CAMARA MOTO G9,,LENTE CAMARA,,100,5,Inventariable,PZ,6928032902894,true,
286,10283,LENTE CAMARA MOTO G9 PLUS,,LENTE CAMARA,,30,3.25,Inventariable,PZ,6928032902895,true,
287,10284,LENTE CAMARA OPPO A15,,LENTE CAMARA,,50,25,Inventariable,PZ,6928032902896,true,
288,10285,LENTE CAMARA OPPO A73,,LENTE CAMARA,,60,4,Inventariable,PZ,6928032902897,true,
289,10286,LENTE CAMARA OPPO A93,,LENTE CAMARA,,60,4,Inventariable,PZ,6928032902898,true,
290,10287,LENTE CAMARA SAMSUNG A31,,LENTE CAMARA,,30,3,Inventariable,PZ,6928032902899,true,
291,10288,BATERIA SAMSUNG GRAND PRIME / J5 SM-G530 SM-J500M EB-BG530CBE GENERICA,,BATERIAS,,70,33.03,Inventariable,PZ,6928032902900,true,
292,10289,LENTE CAMARA SAMSUNG M12 A12,,LENTE CAMARA,,30,3,Inventariable,PZ,6928032902901,true,
293,10290,LENTE CAMARA SAMSUNG NOTE 20,,LENTE CAMARA,,30,3,Inventariable,PZ,6928032902902,true,
294,10291,LENTE CAMARA XIAOMI REDMI 9C,,LENTE CAMARA,,100,4,Inventariable,PZ,6928032902903,true,
295,10292,LENTE CAMARA SAMSUNG S10 PLUS DORADO,,LENTE CAMARA,,60,23,Inventariable,PZ,6928032902904,true,
297,10294,DISPLAY LANIX ILIUM M9S IPS*,,DISPLAY COMPLETO,LANIX,325,216,Inventariable,PZ,6928032902906,true,
298,10295,DISPLAY ZTE BLADE V580 IPS,,DISPLAY COMPLETO,ZTE,430,250,Inventariable,PZ,6928032902907,true,
299,10296,"DISPLAY XIAOMI POCO M3 IPS M2010J19CG, M2010J19CI / REDMI 9T J19S, M2010J19SG, M2010J19SY",,DISPLAY COMPLETO,XIAOMI,220,133.7715,Inventariable,PZ,6928032902908,true,
301,10298,TAPA TRASERA SAMSUNG A24 4G / A24 5G / A34 5G PLATA,,TAPAS Y MARCOS,SAMSUNG,70,30,Inventariable,PZ,6928032902910,true,
305,10302,DISPLAY HISENSE T5 PLUS IIPS T5+ *,,DISPLAY COMPLETO,HISENSE,360,234,Inventariable,PZ,6928032902914,true,
306,10303,DISPLAY HISENSE F10 IPS HS-F10 *,,DISPLAY COMPLETO,HISENSE,320,116,Inventariable,PZ,6928032902915,true,
308,10305,DISPLAY HISENSE E50 IPS HLTE232E,,DISPLAY COMPLETO,HISENSE,220,112.8525,Inventariable,PZ,6928032902917,true,
309,10306,DISPLAY OPPO A93 CPH2123 OLED,,DISPLAY COMPLETO,OPPO,3220,2726,Inventariable,PZ,6928032902918,true,
310,10307,DISPLAY OPPO RENO 5 IPS OLED CPH2145 *,,DISPLAY COMPLETO,OPPO,1980,447,Inventariable,PZ,6928032902919,true,
311,10308,DISPLAY OPPO RENO 5 LITE CPH2205 / REALME 7 PRO RMX2170 / OPPO F19 CPH2219 / OPPO F19 PRO CPH2285 OLED,,DISPLAY COMPLETO,OPPO,960,564.813,Inventariable,PZ,6928032902920,true,
312,10309,DISPLAY XIAOMI REDMI NOTE 10S 4G / REDMI NOTE 10 4G /  POCO M5S 2207117bpg M2101K7AG M2101K7BG OLED,,DISPLAY COMPLETO,XIAOMI,630,371.5875,Inventariable,PZ,6928032902921,true,
313,10310,TAPA TRASERA IPHONE XR BLANCO,,TAPAS Y MARCOS,,50,13,Inventariable,PZ,6928032903630,true,
314,10311,TAPA TRASERA HUAWEI MATE 20 AZUL,,TAPAS Y MARCOS,,110,37.8,Inventariable,PZ,6928032903529,true,
315,10312,DISPLAY HUAWEI P40 LITE IPS JNY-LX1 JNY-L21A JNY-L01A JNY-L21B,,DISPLAY COMPLETO,HUAWEI,230,121.11,Inventariable,PZ,6928032902924,true,
316,10313,CC MOTO G9 POWER,,CENTRO CARGA,,70,13,Inventariable,PZ,6928032902925,true,
317,10314,CC IPAD AIR 2,,CENTRO CARGA,,60,18,Inventariable,PZ,6928032902926,true,
318,10315,PIN CARGA USB V8 CHINO GENERICO,,CENTRO CARGA,,20,10,Inventariable,PZ,6928032902927,true,
319,10316,ORGANIZADOR JUEGO CU-BOX,,HERRAMIENTAS,,70,25,Inventariable,PZ,6928032902928,true,
320,10317,BATERIA SAMSUNG S9 PLUS SM-G965F EB-BG965ABE.,,BATERIAS,,130,50.5359,Inventariable,PZ,6928032902929,true,
321,10318,BATERIA OPPO A15 / A15S BLP817,,BATERIAS,,130,50.5359,Inventariable,PZ,6928032902930,true,
322,10319,ORGANIZADOR CHICO,,HERRAMIENTAS,,60,23,Inventariable,PZ,6928032902931,true,
323,10320,DISPLAY ZTE BLADE V20 SMART IPS 8010,,DISPLAY COMPLETO,ZTE,260,148.635,Inventariable,PZ,6928032903514,true,
324,10321,CC ZTE BLADE V20 SMART 8010,,CENTRO CARGA,,70,16.9,Inventariable,PZ,6928032903513,true,
326,10323,LAMPARA INALAMBRICA RECARGABLE,,OUTLET,,170,80,Inventariable,PZ,6928032902933,true,
329,10326,BATERIA SONY XA1 G3123 LIP1623ERPCS ,,BATERIAS,,100,37.21,Inventariable,PZ,6928032902936,true,
330,10327,TOUCH ZTE A460,,TOUCH,,80,45,Inventariable,PZ,6928032902937,true,
332,10329,DISPLAY ALCATEL 1 SE 2020 IPS 5030 5030A,,DISPLAY COMPLETO,ALCATEL,240,134.8725,Inventariable,PZ,6928032902939,true,
334,10330,DISPLAY SAMSUNG A71 /A71 5G / M51 OLED CON HUELLA SM-A715F SM-A716B SM-M515F.,,DISPLAY COMPLETO,SAMSUNG,790,468,Inventariable,PZ,6928032902940,true,
335,10331,CC SAMSUNG A20S M14,,CENTRO CARGA,,90,18.25,Inventariable,PZ,6928032902941,true,
336,10332,PEGAMENTO ZHANLIDA T7000 110 ML NEGRO,,INSUMOS,,60,33,Inventariable,PZ,6928032902942,true,
337,10333,ORGANIZADOR LOGICA SUNSHINE SS-001A,,HERRAMIENTAS,,99,40,Inventariable,PZ,6928032902943,true,
338,10334,CARGADOR APPLE CUBO 20W TIPO C + CABLE LIGHTING,,ACCESORIOS,,220,110,Inventariable,PZ,6928032902944,true,
340,10336,GANCHO SUJETADOR PERCHERO 2PZ,,OUTLET,,30,5,Inventariable,PZ,6928032902946,true,
341,10337,PINZETAS KIT CURVA RECTA ACEROINOX IMPORTADA USA,,HERRAMIENTAS,,200,105,Inventariable,PZ,6928032902947,true,
342,10338,PINZETA RECTA JACK-Q ESD-14,,HERRAMIENTAS,,45,22,Inventariable,PZ,6928032903493,true,
343,10339,PINZETA RECTA JACK-Q ESD-11,,HERRAMIENTAS,,45,7,Inventariable,PZ,6928032903492,true,
344,10340,FLEX HUELLA HUAWEI P30 LITE BLANCO,,FLEXOS,,80,45,Inventariable,PZ,6928032903692,true,
345,10341,LENTES LUPA GOGGLES LUZ LED 5 AUMENTOS AMPLIFICADOR,,OUTLET,,240,175,Inventariable,PZ,6928032902951,true,
346,10342,SEPARADORA LCD DOBLE BOMBA MECHANIC MCN-1920,,HERRAMIENTAS,,3400,1525,Inventariable,PZ,6928032902952,true,
347,10343,CABLE iFDU GO 2 QIANLI MODO RECOVERY,,HERRAMIENTAS,,520,270,Inventariable,PZ,6928032902953,true,
348,10344,PLATAFORMA SUJETADOR MIJING IPHONE 13 EN 1 A21+,,OUTLET,,575,250,Inventariable,PZ,6928032902954,true,
349,10345,REMOVEDOR DE PEGAMENTO TAPAS TRASERAS MECHANIC T5111 20ML,,OUTLET,,255,30,Inventariable,PZ,6928032902955,true,
350,10346,STENCIL AMAOE IPHONE 11 AL 11 PRO MAX A13,,STENCIL,,190,75,Inventariable,PZ,6928032902956,true,
351,10347,TABLILLA ICOPY PROGRAMADOR DISPLAY TOUCH VIBRADOR,,OUTLET,,400,260,Inventariable,PZ,6928032902957,true,
352,10348,TABLILLA ICOPY PROGRAMADOR BATERIA,,OUTLET,,290,210,Inventariable,PZ,6928032902958,true,
353,10349,ESPATULA CURVA QIANLI,,HERRAMIENTAS,,100,23,Inventariable,PZ,6928032902959,true,
354,10350,GOTERO ALCOHOL 70OZ,,INSUMOS,,100,22,Inventariable,PZ,6928032902960,true,
355,10351,ESCOBILLA BROCHA LIMPIEZA,,HERRAMIENTAS,,20,16,Inventariable,PZ,6928032902961,true,
356,10352,TAPA TRASERA XIAOMI 13 NEGRO,,TAPAS Y MARCOS,,90,38,Inventariable,PZ,6928032902962,true,
357,10353,ORGANIZADOR 10 INSERTOS,,HERRAMIENTAS,,50,10,Inventariable,PZ,6928032902963,true,
358,10354,ORGANIZADOR 21 INSERTOS,,HERRAMIENTAS,,90,20,Inventariable,PZ,6928032902964,true,
359,10355,PUNTA CERAMICA MOTOTOOL,,OUTLET,,100,60,Inventariable,PZ,6928032902965,true,
360,10356,MOTOTOOL DREMELL RECTFICADORA,,OUTLET,,280,120,Inventariable,PZ,6928032902966,true,
361,10357,MICROSCOPIO TRINOCULAR CON BRAZO ARTICULADO PARA ESCRITORIO,,OUTLET,,10000,5000,Inventariable,PZ,6928032902967,true,
362,10358,TAPETE SOLDAR CALOR AZUL 330MM X 210 MM,,HERRAMIENTAS,,90,85,Inventariable,PZ,6928032902968,true,
363,10359,PINZETA CURVA JACK-Q ESD-15,,HERRAMIENTAS,,45,30,Inventariable,PZ,6928032902969,true,
364,10360,BISTURI ESPATULA JAKEMY JMZ05,,HERRAMIENTAS,,180,10,Inventariable,PZ,6928032902970,true,
365,10361,TAPA TRASERA HUAWEI Y7 2019 NEGRO,,TAPAS Y MARCOS,,100,32.5,Inventariable,PZ,6928032902971,true,
366,10362,TAPA TRASERA IPHONE 8 BLANCO,,TAPAS Y MARCOS,,50,13,Inventariable,PZ,6928032902972,true,
367,10363,TAPA TRASERA IPHONE 8 NEGRO,,TAPAS Y MARCOS,,50,25,Inventariable,PZ,6928032902973,true,
368,10364,TAPA TRASERA IPHONE X BLANCO 1865  A1901  A1902 (BIG HOLE),,TAPAS Y MARCOS,,50,60,Inventariable,PZ,6928032902974,true,
369,10365,TAPA TRASERA IPHONE X NEGRO,,TAPAS Y MARCOS,,50,14.86,Inventariable,PZ,6928032902975,true,
370,10366,TAPA TRASERA IPHONE 11 BLANCO,,TAPAS Y MARCOS,,60,14.86,Inventariable,PZ,6928032902976,true,
371,10367,TAPA TRASERA IPHONE 11 NEGRO,,TAPAS Y MARCOS,,60,14.86,Inventariable,PZ,6928032902977,true,
372,10368,TAPA TRASERA IPHONE 11 PRO BLANCO,,TAPAS Y MARCOS,,90,70,Inventariable,PZ,6928032902978,true,
373,10369,TAPA TRASERA IPHONE 11 PRO NEGRO,,TAPAS Y MARCOS,,90,37,Inventariable,PZ,6928032902979,true,
374,10370,CABLE TIPO C A TIPO C NEGRO 1HR 3.1AMPER 1M,,ACCESORIOS,,50,33,Inventariable,PZ,6928032902980,true,
375,10371,AURICULAR IPHONE 11 PRO,,AUDIO,,170,49,Inventariable,PZ,6928032902981,true,
376,10372,AURICULAR IPHONE 11 PRO MAX,,AUDIO,,180,35,Inventariable,PZ,6928032902982,true,
378,10374,AURICULAR XIAOMI MI 8 LITE,,AUDIO,,50,5,Inventariable,PZ,6928032902984,true,
379,10375,AURICULAR SAMSUNG M20,,AUDIO,,40,5,Inventariable,PZ,6928032902985,true,
380,10376,AURICULAR SAMSUNG A32 4G SM-A325F/ A325F/DS,,AUDIO,,40,8,Inventariable,PZ,6928032902986,true,
381,10377,AURICULAR SAMSUNG A6 PLUS J4 J4 PLUS J6 J7 PRO J8,,AUDIO,,50,6,Inventariable,PZ,6928032902987,true,
382,10378,ALTAVOZ MOTO EDGE,,AUDIO,,120,30,Inventariable,PZ,6928032902988,true,
383,10379,BOCINA ALTAVOZ HUAWEI Y9 PRIME 2019,,AUDIO,,40,10,Inventariable,PZ,6928032902989,true,
384,1038,CC SONY XA,,CENTRO CARGA,,70,18,Inventariable,PZ,100121,true,
385,10380,ALTAVOZ SAMSUNG A21,,AUDIO,,70,14,Inventariable,PZ,6928032902990,true,
386,10381,ALTAVOZ MOTO G8 PLAY / MOTO ONE MACRO,,AUDIO,,80,11.25,Inventariable,PZ,6928032902991,true,
387,10382,ALTAVOZ SAMSUNG J6,,AUDIO,,90,8.25,Inventariable,PZ,6928032902992,true,
388,10383,CC HUAWEI Y6P 2020,,CENTRO CARGA,,50,9,Inventariable,PZ,6928032902993,true,
389,10384,CC OPPO A15,,CENTRO CARGA,,60,10.8,Inventariable,PZ,6928032902994,true,
390,10385,FLEX INTERCONEXION HUAWEI Y9 PRIME 2019 / Y9S / HONOR 10 LITE,,FLEXOS,,90,28,Inventariable,PZ,6928032902995,true,
391,10386,REPUESTOS CABLES IPOWER PRO QIANLI,,OUTLET,,225,110,Inventariable,PZ,6928032902996,true,
392,10387,DISPLAY SAMSUNG J3 PRO IPS SM-J330.*,,DISPLAY COMPLETO,SAMSUNG,260,172,Inventariable,PZ,6928032902997,true,
393,10388,SOPORTE CELULAR L-305,,OUTLET,,55,25,Inventariable,PZ,6928032902998,true,
394,10389,TAPA TRASERA MOTO G6 PLUS AZUL,,TAPAS Y MARCOS,,90,29.16,Inventariable,PZ,6928032902999,true,
395,10390,TAPA TRASERA MOTO G6 NEGRO,,TAPAS Y MARCOS,,90,26,Inventariable,PZ,6928032903000,true,
396,10391,TAPA TRASERA HUAWEI Y9S NEGRO,,TAPAS Y MARCOS,,100,30,Inventariable,PZ,6928032903001,true,
397,10392,TAPA TRASERA MOTO ONE BLANCO,,TAPAS Y MARCOS,,70,17.5,Inventariable,PZ,6928032903002,true,
398,10393,TAPA TRASERA MOTO G7 PLUS AZUL,,TAPAS Y MARCOS,,90,27.5,Inventariable,PZ,6928032903003,true,
399,10394,TAPA TRASERA MOTO C NEGRO,,TAPAS Y MARCOS,,60,14.25,Inventariable,PZ,6928032903004,true,
400,10395,TAPA TRASERA HUAWEI P SMART NEGRO,,TAPAS Y MARCOS,,130,42.5,Inventariable,PZ,6928032903005,true,
401,10396,TAPA TRASERA SAMSUNG A30 BLANCO,,TAPAS Y MARCOS,,60,17.5,Inventariable,PZ,6928032903006,true,
402,10397,CC SAMSUNG A52 A525,,CENTRO CARGA,,230,112,Inventariable,PZ,6928032903007,true,
403,10398,TOUCH IPAD MINI 3 BLANCO,,TOUCH,,150,51,Inventariable,PZ,6928032903008,true,
404,10399,TAPA TRASERA IPHONE XR CORAL,,TAPAS Y MARCOS,,50,11.89,Inventariable,PZ,6928032903009,true,
405,10400,TAPA TRASERA HUAWEI MATE 20 PRO AZUL,,TAPAS Y MARCOS,,100,35,Inventariable,PZ,6928032903528,true,
406,10401,TOUCH IPAD MINI 3 NEGRO,,TOUCH,,150,51,Inventariable,PZ,6928032903011,true,
407,10402,TAPA TRASERA HUAWEI Y9 PRIME 2019 VERDE,,TAPAS Y MARCOS,,70,25,Inventariable,PZ,6928032903012,true,
408,10403,SIGMA PACK 1/2/3,,OUTLET,,3200,2400,Inventariable,PZ,6928032903013,true,
409,10404,DISPLAY SAMSUNG A22 5G IPS SM-A226B.,,DISPLAY COMPLETO,SAMSUNG,230,122.5,Inventariable,PZ,6928032903014,true,
411,10406,BATERIA SAMSUNG A52 SM-A525 / S20 FE EB-BG781ABY,,BATERIAS,,120,47.5632,Inventariable,PZ,6928032903016,true,
412,10407,GLASS SAMSUNG NOTE 9,,GLASS,,100,32,Inventariable,PZ,6928032903527,true,
413,10408,BATERIA SAMSUNG S10 PLUS SM-G975F EB-BG975ABU.,,BATERIAS,,110,44.5905,Inventariable,PZ,6928032903018,true,
414,10409,CABLE USB A LIGHTING 1HR 2.1 AMPER 2M,,ACCESORIOS,,50,19,Inventariable,PZ,6928032903019,true,
415,10410,CABLE TIPO C A LIGHTING 1HR,,ACCESORIOS,,70,35,Inventariable,PZ,6928032903020,true,
416,10411,CABLE USB V8 + TIPO C 1HR 2.1AMPER 1M,,ACCESORIOS,,50,20,Inventariable,PZ,6928032903021,true,
419,10414,ORGANIZADOR 8 INSERTOS,,HERRAMIENTAS,,40,15,Inventariable,PZ,6928032903024,true,
424,10419,SMARTBOX SCREEN TV STICK CROME CAST COMPATIBLE CON HDMI WIFI,,OUTLET,,305,150,Inventariable,PZ,6928032903029,true,
425,10420,ADAPTADOR OTG USB A TIPO C RIGIDO,,ACCESORIOS,,50,6,Inventariable,PZ,6928032903030,true,
426,10421,CAPTURADOR DE VIDEO USB A HDMI,,OUTLET,,225,110,Inventariable,PZ,6928032903031,true,
427,10422,CABLE USB A TIPO C,,ACCESORIOS,,40,20,Inventariable,PZ,6928032903032,true,
428,10423,CABLE USB A V8,,ACCESORIOS,,40,20,Inventariable,PZ,6928032903033,true,
429,10424,CABLE USB A LIGHTING,,ACCESORIOS,,40,20,Inventariable,PZ,6928032903034,true,
430,10425,BOCINA DE BAÑO CON MICROFONO,,OUTLET,,50,50,Inventariable,PZ,6928032903035,true,
432,10427,HUB TIPO C A USB,,OUTLET,,130,65,Inventariable,PZ,6928032903037,true,
433,10428,MICROFONO PORTATIL,,OUTLET,,385,185,Inventariable,PZ,6928032903038,true,
435,10430,TABLETA- PIZARRON DIGITAL,,OUTLET,,95,25,Inventariable,PZ,6928032903040,true,
437,10432,TAPETE RGB GAMING,,OUTLET,,150,120,Inventariable,PZ,6928032903041,true,
438,10433,MOUSE INALAMBRICO WEIBO BLUETOOTH,,OUTLET,,95,55,Inventariable,PZ,6928032903042,true,
439,10434,TAPA TRASERA MOTO G8 POWER LITE AZUL DEGRADADO,,TAPAS Y MARCOS,,90,24.77,Inventariable,PZ,6928032903631,true,
440,10435,MOUSE ALAMBRICO LED UNIVERSAL CHICO,,OUTLET,,55,25,Inventariable,PZ,6928032903043,true,
441,10436,DISPLAY MOTO G22 / E32 / E32S / E22S IPS,,DISPLAY COMPLETO,MOTO,230,118.3575,Inventariable,PZ,6928032903045,true,
442,10437,FOCO LED BOCINA BLUETOOTH,,OUTLET,,65,65,Inventariable,PZ,6928032903046,true,
444,10439,MEMORIA USB 64 GB,,OUTLET,,70,70,Inventariable,PZ,6928032903048,true,
